transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
01-0001550,1,baseline,2025-02-12 22:59:00,114062,utilities,IN,web,card,21,184.61,366,0,2,0.8962,0.2226,0.157,0.0105,0
01-0001551,1,baseline,2025-02-02 11:52:00,100779,pharmacy,US,pos,wallet,16,188.41,586,0,3,0.9177,0.1056,0.4667,0.0167,0
01-0001552,1,baseline,2025-02-09 02:34:00,105449,grocery,NG,pos,card,5,183.52,368,0,4,0.7488,0.1918,0.1958,0.0433,0
01-0001553,1,baseline,2025-02-05 04:51:00,112148,fashion,IN,web,card,9,68.33,978,0,2,0.8969,0.0678,0.3057,0.0065,0
01-0001554,1,baseline,2025-02-07 13:53:00,102466,utilities,IN,pos,netbanking,8,140.02,567,1,1,0.8046,0.09,0.1665,0.0094,0
01-0001555,1,baseline,2025-02-11 19:30:00,114816,food_delivery,IN,pos,card,5,260.69,386,0,3,0.7809,0.414,0.0817,0.0319,0
01-0001556,1,baseline,2025-02-13 01:52:00,104788,travel,SG,android,upi,2,55.22,536,0,5,0.5424,0.0393,0.2204,0.067,0
01-0001557,1,baseline,2025-02-14 21:25:00,107481,utilities,IN,android,wallet,18,37.91,94,0,2,0.493,0.3356,0.0386,0.0189,0
01-0001558,1,baseline,2025-02-01 22:31:00,105834,food_delivery,IN,android,upi,10,61.06,602,0,0,0.3892,0.1253,0.0959,0.0095,0
01-0001559,1,baseline,2025-02-08 07:13:00,101126,pharmacy,IN,android,wallet,20,144.89,386,0,3,0.6864,0.2357,0.0159,0.0138,0
01-0001560,1,baseline,2025-02-12 15:13:00,102859,grocery,AE,ios,card,21,20.08,604,0,2,0.7944,0.0389,0.2285,0.0099,0
01-0001561,1,baseline,2025-02-14 02:47:00,101444,gaming,US,web,upi,8,310.18,371,0,1,0.9488,0.0368,0.1494,0.0117,0
01-0001562,1,baseline,2025-02-14 05:38:00,105256,grocery,IN,android,netbanking,23,123.63,232,0,2,0.681,0.0996,0.1004,0.0122,0
01-0001563,1,baseline,2025-02-10 10:41:00,113632,grocery,IN,web,wallet,23,264.1,139,1,4,0.7965,0.2015,0.3613,0.0468,0
01-0001564,1,baseline,2025-02-01 18:06:00,104623,pharmacy,AE,android,netbanking,21,116.44,925,0,4,0.8664,0.117,0.07,0.0127,0
01-0001565,1,baseline,2025-02-12 06:39:00,102685,utilities,BR,web,card,19,159.07,238,1,3,0.9203,0.0744,0.1391,0.0223,0
01-0001566,1,baseline,2025-02-07 07:17:00,114021,grocery,IN,android,card,12,114.62,220,0,5,0.8629,0.2984,0.1538,0.0245,0
01-0001567,1,baseline,2025-02-01 08:11:00,111581,fuel,BR,ios,card,6,36.28,234,0,1,0.8487,0.0674,0.2618,0.0094,0
01-0001568,1,baseline,2025-02-11 19:08:00,101703,fashion,IN,android,wallet,1,153.85,427,0,2,0.9332,0.1631,0.2014,0.0093,0
01-0001569,1,baseline,2025-02-14 18:33:00,111344,gaming,IN,android,card,7,55.38,241,0,2,0.6786,0.2246,0.2301,0.0267,0
01-0001570,1,baseline,2025-02-06 11:59:00,103068,gaming,IN,android,wallet,21,127.39,478,0,1,0.825,0.2085,0.334,0.0152,0
01-0001571,1,baseline,2025-02-08 05:16:00,106067,grocery,IN,web,wallet,11,87.34,396,0,3,0.8294,0.4167,0.2836,0.0196,0
01-0001572,1,baseline,2025-02-05 01:46:00,108125,utilities,NG,android,card,21,51.45,148,0,2,0.9298,0.3924,0.1355,0.0191,0
01-0001573,1,baseline,2025-02-07 12:51:00,103417,fuel,SG,pos,wallet,22,36.52,121,0,1,0.964,0.2158,0.0677,0.0069,0
01-0001574,1,baseline,2025-02-02 11:57:00,106107,gaming,IN,ios,card,21,595.54,363,0,2,0.6339,0.0493,0.2244,0.0268,0
01-0001575,1,baseline,2025-02-07 09:55:00,101762,utilities,US,web,netbanking,5,163.36,150,0,1,0.8456,0.3766,0.0201,0.0197,0
01-0001576,1,baseline,2025-02-06 02:04:00,114249,fuel,DE,android,upi,7,55.25,354,0,2,0.7523,0.1559,0.3212,0.0158,0
01-0001577,1,baseline,2025-02-04 02:18:00,104304,fashion,IN,ios,card,3,166.48,432,0,1,0.8569,0.1183,0.1218,0.0088,0
01-0001578,1,baseline,2025-02-04 20:50:00,105984,grocery,GB,android,wallet,6,69.53,775,0,4,0.8659,0.0588,0.0504,0.0105,0
01-0001579,1,baseline,2025-02-05 12:25:00,109540,food_delivery,IN,android,upi,21,75.03,958,0,1,0.6818,0.2206,0.3751,0.0105,0
01-0001580,1,baseline,2025-02-14 14:37:00,102817,food_delivery,DE,android,upi,0,72.3,149,1,1,0.838,0.226,0.0503,0.0214,0
01-0001581,1,baseline,2025-02-13 18:17:00,112452,grocery,IN,web,card,5,96.13,316,0,6,0.6062,0.382,0.2213,0.0816,0
01-0001582,1,baseline,2025-02-03 01:13:00,114194,electronics,AE,android,wallet,8,219.24,198,0,4,0.8695,0.029,0.1472,0.0149,0
01-0001583,1,baseline,2025-02-10 19:27:00,107238,fashion,IN,pos,wallet,4,122.76,324,0,4,0.8983,0.157,0.0495,0.0126,0
01-0001584,1,baseline,2025-02-07 23:08:00,101978,grocery,IN,android,upi,3,360.2,794,0,1,0.8883,0.3064,0.3964,0.0148,0
01-0001585,1,baseline,2025-02-12 13:39:00,101778,pharmacy,IN,ios,upi,3,190.69,361,0,1,0.9616,0.4096,0.3842,0.016,0
01-0001586,1,baseline,2025-02-04 19:12:00,105249,travel,IN,web,upi,19,109.43,744,0,2,0.6928,0.3774,0.0911,0.0249,0
01-0001587,1,baseline,2025-02-01 13:12:00,112336,pharmacy,NG,android,card,9,63.39,284,1,4,0.8492,0.182,0.3155,0.043,0
01-0001588,1,baseline,2025-02-03 04:36:00,100434,utilities,IN,web,wallet,17,100.74,797,0,3,0.8704,0.1733,0.0696,0.0075,0
01-0001589,1,baseline,2025-02-07 22:11:00,107542,gaming,IN,ios,upi,20,27.28,432,0,1,0.9485,0.1147,0.3169,0.0075,0
01-0001590,1,baseline,2025-02-09 08:21:00,109493,utilities,US,pos,card,14,115.84,281,0,3,0.8317,0.2267,0.14,0.0218,0
01-0001591,1,baseline,2025-02-10 13:32:00,106663,fashion,IN,pos,card,18,118.6,161,0,3,0.6188,0.2809,0.1044,0.0243,0
01-0001592,1,baseline,2025-02-04 02:31:00,108436,electronics,US,web,upi,11,94.22,448,0,3,0.743,0.1124,0.2581,0.0178,0
01-0001593,1,baseline,2025-02-01 05:12:00,111104,utilities,IN,web,wallet,22,40.25,471,0,1,0.9376,0.1197,0.0184,0.0033,0
01-0001594,1,baseline,2025-02-05 08:02:00,110670,fuel,SG,android,card,22,340.15,312,0,3,0.7845,0.4941,0.3087,0.061,0
01-0001595,1,baseline,2025-02-12 11:10:00,100563,fuel,NG,ios,wallet,0,177.56,371,0,3,0.6444,0.3229,0.0985,0.0424,0
01-0001596,1,baseline,2025-02-05 13:22:00,111498,fashion,BR,web,card,5,104.53,648,0,0,0.8561,0.0348,0.2859,0.0099,0
01-0001597,1,baseline,2025-02-12 03:22:00,102714,pharmacy,IN,android,wallet,16,147.02,191,0,3,0.9822,0.0828,0.089,0.006,0
01-0001598,1,baseline,2025-02-14 21:37:00,112696,fashion,US,android,card,20,63.87,746,0,5,0.847,0.0245,0.0968,0.016,0
01-0001599,1,baseline,2025-02-08 14:10:00,100501,grocery,DE,web,wallet,20,230.77,441,0,2,0.8873,0.1348,0.3543,0.0143,0
01-0001600,1,baseline,2025-02-14 16:57:00,109466,fuel,IN,web,upi,6,44.13,757,0,1,0.9482,0.175,0.2645,0.0046,0
01-0001601,1,baseline,2025-02-04 17:11:00,103818,food_delivery,IN,android,wallet,21,558.31,406,0,1,0.8253,0.2831,0.309,0.0128,0
01-0001602,1,baseline,2025-02-05 19:04:00,103532,food_delivery,IN,android,card,17,164.39,470,0,1,0.8823,0.1377,0.3821,0.0089,0
01-0001603,1,baseline,2025-02-06 11:12:00,106980,travel,IN,ios,card,8,72.25,194,0,1,0.8714,0.064,0.0514,0.0085,0
01-0001604,1,baseline,2025-02-13 15:33:00,100019,fashion,US,ios,upi,5,61.03,71,0,2,0.9046,0.1982,0.1758,0.0153,0
01-0001605,1,baseline,2025-02-09 05:20:00,102772,electronics,IN,ios,upi,0,46.82,58,0,3,0.7254,0.3326,0.315,0.0273,0
01-0001606,1,baseline,2025-02-05 05:01:00,106830,food_delivery,SG,android,netbanking,7,225.47,548,0,4,0.7583,0.4899,0.1352,0.0476,0
01-0001607,1,baseline,2025-02-02 23:13:00,100526,fashion,US,android,upi,6,139.48,467,0,1,0.7564,0.121,0.2549,0.012,0
01-0001608,1,baseline,2025-02-01 10:03:00,102329,fuel,GB,android,card,14,138.59,937,0,1,0.8172,0.1784,0.2694,0.0133,0
01-0001609,1,baseline,2025-02-06 01:28:00,101193,grocery,IN,web,upi,7,123.13,312,0,4,0.8241,0.1947,0.1049,0.013,0
01-0001610,1,baseline,2025-02-09 00:41:00,104757,fuel,SG,ios,netbanking,18,264.8,299,0,3,0.6574,0.3026,0.1165,0.0332,0
01-0001611,1,baseline,2025-02-07 07:59:00,105304,grocery,IN,android,wallet,6,139.0,227,0,1,0.9414,0.3736,0.1284,0.0085,0
01-0001612,1,baseline,2025-02-09 13:24:00,111587,travel,US,ios,upi,0,235.76,792,0,3,0.6835,0.1124,0.1803,0.0432,0
01-0001613,1,baseline,2025-02-09 10:45:00,106636,grocery,IN,android,card,13,41.9,122,0,1,0.7958,0.121,0.1391,0.0069,0
01-0001614,1,baseline,2025-02-02 19:40:00,102875,electronics,BR,ios,upi,20,525.62,420,0,2,0.7869,0.1981,0.1904,0.019,0
01-0001615,1,baseline,2025-02-14 21:38:00,102657,utilities,IN,android,card,4,323.89,301,0,2,0.7375,0.04,0.0543,0.0124,0
01-0001616,1,baseline,2025-02-04 22:57:00,112092,fashion,IN,web,wallet,18,84.04,356,0,3,0.9095,0.0167,0.2047,0.0061,0
01-0001617,1,baseline,2025-02-02 16:39:00,107335,electronics,IN,android,card,11,201.65,162,0,2,0.9009,0.0598,0.1451,0.0075,0
01-0001618,1,baseline,2025-02-12 17:27:00,103780,utilities,AE,ios,card,15,161.52,214,0,1,0.9528,0.0914,0.1994,0.0093,0
01-0001619,1,baseline,2025-02-04 10:27:00,109534,fuel,IN,ios,upi,14,120.63,370,0,2,0.9205,0.2399,0.1194,0.0076,0
01-0001620,1,baseline,2025-02-12 20:34:00,104151,electronics,IN,android,upi,7,52.56,736,0,4,0.9484,0.3172,0.3423,0.0139,0
01-0001621,1,baseline,2025-02-14 06:46:00,105181,electronics,NG,android,netbanking,5,42.55,991,0,2,0.7806,0.2629,0.1571,0.017,0
01-0001622,1,baseline,2025-02-02 15:28:00,101712,food_delivery,IN,android,upi,11,139.56,396,1,1,0.8662,0.0437,0.0609,0.0068,0
01-0001623,1,baseline,2025-02-11 03:03:00,107815,fashion,AE,android,wallet,5,82.11,237,0,3,0.9196,0.2762,0.1759,0.0221,0
01-0001624,1,baseline,2025-02-14 01:35:00,109371,travel,GB,android,card,4,29.2,174,0,1,0.9613,0.0651,0.0166,0.0124,0
01-0001625,1,baseline,2025-02-13 15:14:00,102837,food_delivery,IN,ios,card,18,76.28,408,0,0,0.9077,0.2162,0.3909,0.0075,0
01-0001626,1,baseline,2025-02-06 14:39:00,113474,food_delivery,IN,web,wallet,17,151.35,561,0,4,0.6979,0.3417,0.1588,0.0242,0
01-0001627,1,baseline,2025-02-08 20:22:00,105477,food_delivery,GB,ios,upi,8,180.35,464,0,4,0.9869,0.2873,0.1389,0.0189,0
01-0001628,1,baseline,2025-02-08 10:03:00,114413,fashion,SG,ios,upi,10,139.45,235,1,3,0.6951,0.0551,0.03,0.024,0
01-0001629,1,baseline,2025-02-04 12:56:00,105710,grocery,BR,android,card,5,71.52,529,0,6,0.7101,0.0138,0.0773,0.0354,0
01-0001630,1,baseline,2025-02-04 02:03:00,106378,utilities,US,android,upi,7,94.67,251,1,1,0.9286,0.5482,0.2022,0.0337,0
01-0001631,1,baseline,2025-02-12 08:41:00,110112,pharmacy,GB,web,card,9,26.81,179,0,7,0.6777,0.0187,0.1879,0.0388,0
01-0001632,1,baseline,2025-02-11 03:07:00,108387,grocery,US,ios,upi,22,220.27,155,0,2,0.9092,0.1751,0.3295,0.0155,0
01-0001633,1,baseline,2025-02-09 11:28:00,111659,travel,US,android,upi,4,33.33,843,0,2,0.9488,0.1536,0.1569,0.0161,0
01-0001634,1,baseline,2025-02-11 17:28:00,101728,gaming,US,web,wallet,12,82.75,455,0,3,0.7015,0.233,0.5093,0.0565,0
01-0001635,1,baseline,2025-02-04 13:36:00,104787,fashion,IN,ios,card,3,144.03,132,0,1,0.8136,0.1384,0.0615,0.0099,0
01-0001636,1,baseline,2025-02-06 08:02:00,101745,travel,US,android,upi,6,333.35,236,2,1,0.9374,0.0658,0.1452,0.0352,0
01-0001637,1,baseline,2025-02-01 10:05:00,110082,utilities,IN,web,upi,8,213.66,137,0,1,0.7676,0.1605,0.0894,0.0078,0
01-0001638,1,baseline,2025-02-10 15:23:00,103951,food_delivery,DE,web,wallet,19,140.71,152,0,1,0.6138,0.204,0.1228,0.018,1
01-0001639,1,baseline,2025-02-11 23:55:00,103762,gaming,AE,web,card,19,138.33,328,0,0,0.7804,0.4276,0.1964,0.0369,0
01-0001640,1,baseline,2025-02-14 19:38:00,105793,gaming,IN,ios,upi,15,161.36,504,0,2,0.7419,0.1174,0.1522,0.0151,0
01-0001641,1,baseline,2025-02-06 07:25:00,113190,electronics,IN,web,card,16,49.26,170,0,1,0.9031,0.2059,0.2026,0.0073,0
01-0001642,1,baseline,2025-02-14 09:31:00,114703,grocery,SG,android,wallet,15,287.34,69,0,3,0.9029,0.0505,0.1298,0.0123,0
01-0001643,1,baseline,2025-02-08 22:18:00,101900,fashion,DE,ios,wallet,16,50.39,826,0,5,0.8767,0.089,0.0811,0.0133,0
01-0001644,1,baseline,2025-02-01 05:25:00,107717,travel,DE,ios,wallet,21,89.56,293,0,0,0.8398,0.2295,0.215,0.0167,0
01-0001645,1,baseline,2025-02-11 05:40:00,108969,utilities,SG,android,card,7,125.47,87,0,1,0.8916,0.1086,0.1824,0.0107,0
01-0001646,1,baseline,2025-02-07 08:42:00,100715,utilities,IN,ios,wallet,20,301.06,125,0,2,0.8482,0.2036,0.1113,0.0098,0
01-0001647,1,baseline,2025-02-12 17:55:00,103511,electronics,IN,android,card,20,229.4,625,0,4,0.8672,0.3006,0.0072,0.0166,0
01-0001648,1,baseline,2025-02-07 15:16:00,102562,electronics,GB,web,card,17,32.22,73,0,6,0.9032,0.0257,0.3954,0.027,1
01-0001649,1,baseline,2025-02-11 01:50:00,104807,utilities,IN,android,card,8,47.61,234,0,5,0.8668,0.5479,0.1705,0.038,0
01-0001650,1,baseline,2025-02-02 02:12:00,106532,fashion,BR,android,wallet,2,70.19,515,0,2,0.6397,0.0642,0.1219,0.0168,0
01-0001651,1,baseline,2025-02-11 04:37:00,105720,electronics,IN,pos,wallet,6,143.88,90,0,6,0.8446,0.1794,0.3705,0.0273,0
01-0001652,1,baseline,2025-02-14 01:27:00,105874,fuel,SG,web,netbanking,15,24.83,387,0,2,0.6185,0.1834,0.1707,0.0164,0
01-0001653,1,baseline,2025-02-09 13:41:00,102855,pharmacy,BR,web,upi,17,390.83,174,0,2,0.7471,0.0476,0.4421,0.0201,0
01-0001654,1,baseline,2025-02-08 08:46:00,110560,electronics,GB,ios,upi,23,342.22,282,0,2,0.7351,0.2246,0.0325,0.0238,0
01-0001655,1,baseline,2025-02-06 00:29:00,107865,grocery,US,web,upi,3,110.6,618,0,3,0.7436,0.0375,0.3862,0.0226,0
01-0001656,1,baseline,2025-02-03 07:55:00,103113,grocery,IN,android,card,10,212.71,347,0,3,0.6231,0.3653,0.2044,0.0341,0
01-0001657,1,baseline,2025-02-07 18:29:00,113457,utilities,US,pos,upi,10,41.94,255,0,0,0.9945,0.0593,0.1319,0.0039,0
01-0001658,1,baseline,2025-02-03 14:45:00,105690,food_delivery,GB,web,upi,16,63.51,369,0,3,0.7562,0.0842,0.4375,0.0193,0
01-0001659,1,baseline,2025-02-05 19:42:00,114615,food_delivery,IN,web,upi,17,96.27,465,0,4,0.7147,0.1357,0.1331,0.0137,0
01-0001660,1,baseline,2025-02-13 00:55:00,100776,fashion,DE,web,wallet,1,216.86,337,0,4,0.804,0.1209,0.1884,0.0279,0
01-0001661,1,baseline,2025-02-12 17:05:00,101572,gaming,IN,pos,card,12,90.23,402,0,6,0.741,0.0999,0.2282,0.0429,0
01-0001662,1,baseline,2025-02-11 01:25:00,108343,gaming,GB,android,card,7,170.26,95,0,5,0.8611,0.2754,0.2653,0.0752,0
01-0001663,1,baseline,2025-02-04 23:53:00,101221,food_delivery,IN,web,card,17,45.22,148,0,3,0.4726,0.0873,0.0868,0.0182,0
01-0001664,1,baseline,2025-02-03 20:18:00,108720,food_delivery,SG,ios,upi,0,52.09,360,0,0,0.7873,0.0517,0.0337,0.007,0
01-0001665,1,baseline,2025-02-10 11:26:00,105783,food_delivery,AE,android,upi,10,202.65,142,0,2,0.7941,0.3598,0.2784,0.0278,0
01-0001666,1,baseline,2025-02-03 18:15:00,100946,gaming,IN,web,card,3,164.5,517,0,2,0.8393,0.3697,0.1767,0.0358,0
01-0001667,1,baseline,2025-02-14 14:39:00,114254,travel,IN,android,upi,22,74.34,6,0,4,0.7257,0.0229,0.1537,0.0196,0
01-0001668,1,baseline,2025-02-01 15:59:00,103252,fuel,IN,web,netbanking,16,26.95,358,0,1,0.9306,0.159,0.3715,0.0054,0
01-0001669,1,baseline,2025-02-12 07:51:00,110903,travel,GB,pos,card,4,111.13,371,0,2,0.8329,0.1271,0.3436,0.0388,0
01-0001670,1,baseline,2025-02-03 11:25:00,105254,utilities,GB,ios,upi,23,103.79,565,0,5,0.8081,0.1524,0.1142,0.0287,0
01-0001671,1,baseline,2025-02-02 03:47:00,105260,fuel,IN,ios,card,8,83.69,258,0,1,0.7618,0.1717,0.2169,0.0097,0
01-0001672,1,baseline,2025-02-09 01:39:00,101800,electronics,BR,pos,wallet,23,94.57,417,0,1,0.7085,0.2874,0.0739,0.0197,0
01-0001673,1,baseline,2025-02-01 05:56:00,114327,fashion,IN,web,upi,4,113.01,309,0,2,0.8955,0.2813,0.1302,0.0118,0
01-0001674,1,baseline,2025-02-01 23:44:00,112703,utilities,GB,android,upi,19,63.57,326,0,3,0.8,0.1503,0.0379,0.0129,0
01-0001675,1,baseline,2025-02-05 13:08:00,113310,grocery,GB,ios,card,4,282.41,462,0,1,0.9172,0.1586,0.2203,0.0161,0
01-0001676,1,baseline,2025-02-10 18:01:00,110901,grocery,IN,android,wallet,7,261.62,890,0,2,0.6985,0.005,0.1965,0.0076,0
01-0001677,1,baseline,2025-02-14 22:08:00,106037,fashion,IN,android,card,15,24.6,256,0,5,0.9886,0.0008,0.0945,0.0071,0
01-0001678,1,baseline,2025-02-09 04:20:00,103775,pharmacy,US,web,upi,1,94.67,496,0,2,0.7959,0.0365,0.0994,0.0117,0
01-0001679,1,baseline,2025-02-02 15:10:00,114243,fashion,IN,ios,upi,16,54.07,240,0,3,0.8157,0.2358,0.2836,0.013,1
01-0001680,1,baseline,2025-02-01 23:33:00,103825,food_delivery,SG,web,wallet,17,496.1,257,0,1,0.6292,0.1625,0.0998,0.0181,0
01-0001681,1,baseline,2025-02-14 04:28:00,112215,food_delivery,IN,android,upi,14,16.98,307,0,3,0.5621,0.1235,0.0791,0.0112,0
01-0001682,1,baseline,2025-02-06 16:16:00,108083,utilities,DE,ios,upi,2,248.44,517,0,5,0.8345,0.1176,0.4234,0.0413,0
01-0001683,1,baseline,2025-02-02 12:52:00,110522,food_delivery,IN,web,upi,12,67.78,790,0,1,0.7318,0.1828,0.3453,0.0086,0
01-0001684,1,baseline,2025-02-02 11:11:00,101455,food_delivery,NG,android,card,3,208.12,520,0,6,0.8731,0.1369,0.359,0.0538,0
01-0001685,1,baseline,2025-02-01 15:14:00,111483,pharmacy,IN,web,wallet,13,160.84,328,0,2,0.8938,0.1357,0.1808,0.0072,0
01-0001686,1,baseline,2025-02-01 17:09:00,114153,fashion,SG,web,upi,11,50.58,819,1,1,0.8015,0.0842,0.2279,0.0126,0
01-0001687,1,baseline,2025-02-01 22:00:00,114046,electronics,IN,android,card,12,65.25,878,0,1,0.807,0.1208,0.1182,0.0058,0
01-0001688,1,baseline,2025-02-08 14:49:00,110294,grocery,IN,pos,card,21,69.26,246,0,5,0.804,0.3147,0.1536,0.0265,0
01-0001689,1,baseline,2025-02-13 15:19:00,110809,travel,AE,ios,wallet,19,13.99,333,0,0,0.739,0.3674,0.1398,0.0195,0
01-0001690,1,baseline,2025-02-06 02:51:00,103639,fuel,IN,ios,upi,16,21.08,283,0,2,0.8469,0.1746,0.2354,0.007,0
01-0001691,1,baseline,2025-02-05 13:29:00,110023,gaming,IN,ios,wallet,20,361.65,1054,0,2,0.9131,0.5351,0.1339,0.0262,0
01-0001692,1,baseline,2025-02-08 19:11:00,101730,pharmacy,IN,web,card,9,332.94,241,0,2,0.9218,0.0863,0.2946,0.0096,0
01-0001693,1,baseline,2025-02-06 22:04:00,106942,fashion,IN,ios,card,0,20.29,275,0,5,0.9753,0.1269,0.2032,0.0142,0
01-0001694,1,baseline,2025-02-09 07:19:00,108514,fashion,IN,ios,card,10,414.38,129,0,2,0.6478,0.2524,0.0608,0.0199,0
01-0001695,1,baseline,2025-02-06 20:23:00,114391,pharmacy,NG,android,wallet,23,14.69,415,0,5,0.9384,0.2054,0.1641,0.0206,0
01-0001696,1,baseline,2025-02-09 11:12:00,104656,food_delivery,IN,web,card,9,179.96,443,0,5,0.8016,0.0469,0.0431,0.014,0
01-0001697,1,baseline,2025-02-01 08:27:00,104111,pharmacy,US,ios,card,13,84.35,130,0,2,0.8571,0.0493,0.0502,0.0099,0
01-0001698,1,baseline,2025-02-05 16:43:00,106934,travel,IN,android,card,11,374.3,127,1,4,0.9041,0.2276,0.433,0.0712,0
01-0001699,1,baseline,2025-02-12 17:25:00,113103,grocery,IN,ios,card,21,68.05,177,0,0,0.833,0.1412,0.0769,0.0053,0
01-0001700,1,baseline,2025-02-01 10:07:00,109560,jewellery,IN,android,netbanking,11,102.48,409,0,1,0.8577,0.0471,0.2315,0.0086,0
01-0001701,1,baseline,2025-02-01 13:40:00,103576,gaming,IN,ios,card,0,173.57,482,0,2,0.7821,0.0055,0.2985,0.0209,0
01-0001702,1,baseline,2025-02-04 00:18:00,106259,food_delivery,IN,web,card,15,114.26,641,0,0,0.8227,0.3632,0.3357,0.0117,0
01-0001703,1,baseline,2025-02-09 07:08:00,103449,fuel,IN,pos,upi,0,551.11,319,0,0,0.8337,0.1398,0.0311,0.0071,0
01-0001704,1,baseline,2025-02-09 18:03:00,113512,food_delivery,IN,android,netbanking,23,33.43,547,0,3,0.6781,0.2258,0.2061,0.0176,0
01-0001705,1,baseline,2025-02-03 00:50:00,103388,food_delivery,GB,android,card,18,45.93,529,0,2,0.7512,0.3344,0.25,0.0248,0
01-0001706,1,baseline,2025-02-05 05:39:00,111402,travel,SG,web,card,8,179.61,327,1,2,0.9374,0.0638,0.2408,0.0325,0
01-0001707,1,baseline,2025-02-05 13:54:00,113455,pharmacy,DE,android,card,19,92.44,705,0,3,0.9393,0.1115,0.074,0.0108,0
01-0001708,1,baseline,2025-02-13 03:50:00,101672,grocery,IN,android,upi,2,366.54,635,0,4,0.5122,0.1151,0.3035,0.037,0
01-0001709,1,baseline,2025-02-05 05:45:00,110997,food_delivery,IN,ios,card,20,41.17,30,0,5,0.78,0.0306,0.1905,0.015,0
01-0001710,1,baseline,2025-02-08 15:10:00,100818,fuel,IN,pos,card,15,30.02,756,0,3,0.7329,0.034,0.0791,0.0075,0
01-0001711,1,baseline,2025-02-07 18:30:00,103835,grocery,IN,web,card,12,125.75,100,0,5,0.8496,0.4556,0.2258,0.0405,0
01-0001712,1,baseline,2025-02-07 12:51:00,101612,food_delivery,AE,pos,card,15,58.69,579,0,1,0.8109,0.0302,0.0881,0.0075,0
01-0001713,1,baseline,2025-02-13 07:52:00,102413,utilities,IN,web,wallet,7,219.91,422,0,3,0.7838,0.1929,0.0504,0.0112,0
01-0001714,1,baseline,2025-02-05 05:30:00,102792,fashion,AE,android,upi,11,199.77,517,0,3,0.595,0.1433,0.3849,0.0329,0
01-0001715,1,baseline,2025-02-08 05:45:00,110537,grocery,AE,android,card,17,168.87,281,0,4,0.6877,0.1556,0.2394,0.0366,0
01-0001716,1,baseline,2025-02-01 03:38:00,112655,fashion,US,android,wallet,10,108.71,547,0,0,0.9614,0.1048,0.1238,0.0049,0
01-0001717,1,baseline,2025-02-02 07:31:00,102134,electronics,SG,android,wallet,14,41.15,36,0,0,0.7209,0.242,0.2067,0.012,0
01-0001718,1,baseline,2025-02-11 22:24:00,108978,utilities,IN,android,card,23,48.04,513,0,2,0.7987,0.1082,0.1624,0.0104,0
01-0001719,1,baseline,2025-02-01 18:43:00,113763,grocery,US,pos,card,1,136.33,752,0,2,0.9241,0.3017,0.3024,0.025,0
01-0001720,1,baseline,2025-02-04 13:09:00,110049,utilities,IN,web,card,10,26.99,665,0,3,0.7205,0.0157,0.1114,0.0078,0
01-0001721,1,baseline,2025-02-06 10:34:00,101861,gaming,IN,web,upi,9,26.68,506,0,2,0.8559,0.2709,0.1719,0.0133,0
01-0001722,1,baseline,2025-02-07 11:31:00,112887,electronics,IN,web,card,2,75.41,586,1,1,0.8354,0.0315,0.0886,0.0102,0
01-0001723,1,baseline,2025-02-01 12:49:00,110031,jewellery,AE,ios,wallet,0,291.21,353,0,1,0.9431,0.1549,0.0842,0.0187,0
01-0001724,1,baseline,2025-02-01 21:23:00,108086,grocery,DE,web,wallet,23,100.58,219,0,4,0.6289,0.2094,0.1001,0.0403,0
01-0001725,1,baseline,2025-02-14 12:09:00,103206,gaming,IN,android,card,17,70.46,845,1,0,0.766,0.1003,0.2246,0.0158,0
01-0001726,1,baseline,2025-02-01 22:01:00,101035,grocery,IN,ios,netbanking,16,109.44,460,0,2,0.9118,0.0319,0.219,0.0052,0
01-0001727,1,baseline,2025-02-02 11:17:00,109657,pharmacy,DE,web,card,15,31.54,488,0,2,0.6826,0.2286,0.1871,0.02,0
01-0001728,1,baseline,2025-02-04 15:09:00,107328,food_delivery,DE,pos,upi,19,91.46,430,0,1,0.8683,0.455,0.2582,0.0194,0
01-0001729,1,baseline,2025-02-09 23:09:00,113748,pharmacy,SG,ios,upi,2,26.62,307,0,2,0.5733,0.0389,0.0958,0.0162,0
01-0001730,1,baseline,2025-02-06 00:28:00,113621,fashion,IN,android,upi,23,41.26,883,0,0,0.6765,0.1395,0.2843,0.0079,0
01-0001731,1,baseline,2025-02-05 10:48:00,112533,fashion,BR,android,card,11,130.24,579,0,0,0.7123,0.0325,0.1794,0.0093,0
01-0001732,1,baseline,2025-02-05 21:30:00,111792,grocery,US,web,upi,10,129.43,308,0,2,0.8984,0.1208,0.3501,0.0128,0
01-0001733,1,baseline,2025-02-01 02:19:00,109223,travel,IN,web,netbanking,1,203.12,258,0,1,0.9367,0.2693,0.1278,0.0161,0
01-0001734,1,baseline,2025-02-13 05:50:00,107034,fashion,GB,web,netbanking,21,97.96,805,0,1,0.7793,0.3826,0.1253,0.0155,0
01-0001735,1,baseline,2025-02-10 22:20:00,107422,fashion,GB,web,netbanking,23,33.05,963,0,2,0.7574,0.0312,0.2133,0.0109,0
01-0001736,1,baseline,2025-02-01 02:14:00,113407,gaming,DE,ios,wallet,3,502.4,397,0,1,0.7285,0.0753,0.141,0.0278,0
